order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDK04688,2018-09-03,16:06:45,Dinner,BK,"[('Fish&Chips', 3), ('Salmon', 10)]",515.0,-37.8148086,144.9357019,0,10.257,17.468
ORDX03792,2018-08-10,15:16:03,Lunch,BK,"[('Salad', 7), ('Chicken', 2), ('Fries', 2), ('Steak', 5), ('Burger', 10)]",743.4,-37.8016387,144.9621849,0,7.961,13.26
ORDZ02981,2018-09-28,16:57:27,Dinner,NS,"[('Pasta', 4), ('Fish&Chips', 4), ('Salmon', 9), ('Shrimp', 2)]",727.0,-37.8000202,144.9485889,0,8.21,14.361
ORDB03278,2018-04-23,11:43:05,Breakfast,TP,"[('Cereal', 1), ('Coffee', 1), ('Pancake', 10)]",271.0,-37.8190296,144.9529903,0,8.552,11.355
ORDI01008,2018-03-03,10:01:41,Breakfast,NS,"[('Coffee', 6), ('Cereal', 6)]",171.0,-37.7987726,144.989628,0,8.094,15.047
ORDJ10387,2018-12-05,19:09:17,Dinner,TP,"[('Shrimp', 4), ('Fish&Chips', 5), ('Pasta', 4)]",501.0,-37.8209034,144.9480676,0,8.92,12.562
ORDZ04181,2018-07-10,14:15:12,Lunch,NS,"[('Burger', 1), ('Steak', 1), ('Chicken', 4), ('Fries', 8)]",300.0,-37.824511,144.9828365,0,9.404,15.178
ORDY05904,2018-06-10,13:14:21,Lunch,TP,"[('Chicken', 9), ('Steak', 10), ('Burger', 4), ('Fries', 1), ('Salad', 7)]",994.4,-37.8017388,144.9574225,0,9.516,14.01
ORDJ01998,2018-04-23,11:43:05,Breakfast,TP,"[('Pancake', 9), ('Coffee', 4), ('Cereal', 6), ('Eggs', 3)]",440.25,-37.8187536,144.9532477,0,8.529,11.124
ORDX07786,2018-10-13,17:27:53,Dinner,BK,"[('Shrimp', 6), ('Fish&Chips', 2), ('Salmon', 10), ('Pasta', 4)]",914.0,-37.8206387,144.9573861,0,8.494,18.226
ORDY06240,2018-11-02,18:08:27,Dinner,TP,"[('Shrimp', 3), ('Pasta', 5)]",299.5,-37.8097472,144.9710871,0,9.01,8916.0
ORDA11092,2018-06-09,13:14:21,Lunch,BK,"[('Burger', 4), ('Chicken', 3), ('Steak', 7)]",535.0,-37.8202621,144.9576844,0,8.339,16.633
ORDZ04040,2018-08-08,15:16:03,Lunch,NS,"[('Burger', 4), ('Chicken', 7), ('Salad', 2), ('Steak', 6), ('Fries', 3)]",688.4,-37.8029968,144.9494294,0,8.277999999999999,13.607
ORDK00522,2018-04-16,11:22:49,Breakfast,BK,"[('Coffee', 8), ('Pancake', 3)]",132.75,-37.8110423,144.9661049,0,7.289,12.166
ORDK05361,2018-06-30,13:54:55,Lunch,BK,"[('Salad', 5), ('Fries', 7)]",170.0,-37.8048602,144.932999,0,10.268,18.302
ORDY06886,2018-03-14,10:21:58,Breakfast,TP,"[('Cereal', 7), ('Eggs', 7)]",301.0,-37.7996592,144.9701942,0,10.055,12.278
ORDX06658,2018-05-23,12:43:56,Lunch,BK,"[('Fries', 10), ('Steak', 9), ('Burger', 4), ('Salad', 5)]",735.0,-37.8158649,145.015594,0,4.962,10.972
ORDK08844,2018-09-06,16:06:45,Dinner,BK,"[('Pasta', 5), ('Salmon', 2), ('Shrimp', 8), ('Fish&Chips', 2)]",721.5,-37.8006114,144.9499828,0,8.865,15.704
ORDC01535,2018-02-04,09:00:50,Breakfast,NS,"[('Eggs', 2), ('Coffee', 2), ('Cereal', 10)]",269.0,-37.8173359,144.9915902,0,9.405,16.268
ORDB11091,2018-09-15,16:27:02,Dinner,TP,"[('Shrimp', 4), ('Salmon', 3)]",339.0,-37.8140304,144.9396809,0,10.158,8916.0
ORDB09428,2018-08-24,15:46:28,Lunch,TP,"[('Fries', 2), ('Steak', 5), ('Salad', 3), ('Chicken', 7), ('Burger', 5)]",679.6,-37.8024512,144.9637885,0,9.484,13.127
ORDC07964,2018-01-15,08:20:16,Breakfast,NS,"[('Eggs', 2), ('Pancake', 5)]",165.25,-37.815102,144.9230496,1,11.071,7.85
ORDA01031,2018-09-19,16:37:10,Dinner,BK,"[('Pasta', 6), ('Shrimp', 3), ('Fish&Chips', 7), ('Salmon', 3)]",695.0,-37.8151162,145.0014823,0,4.405,11.451
ORDA07076,2018-09-14,16:27:02,Dinner,BK,"[('Shrimp', 5), ('Pasta', 4), ('Fish&Chips', 2)]",450.0,-37.8003787,144.954199,0,8.589,15.296
ORDK01117,2018-02-11,09:21:07,Breakfast,BK,"[('Eggs', 3), ('Cereal', 7), ('Pancake', 1)]",237.25,-37.8130921,144.9708751,0,7.061,14.241
ORDX04388,2018-05-21,12:33:48,Lunch,BK,"[('Salad', 6), ('Steak', 3), ('Burger', 9)]",517.2,-37.8194114,144.9324236,0,11.352,17.791
ORDB00757,2018-11-23,18:49:00,Dinner,TP,"[('Fish&Chips', 7), ('Shrimp', 7)]",623.0,-37.8055817,144.9450804,0,10.058,14.227
ORDJ07788,2018-06-25,13:44:47,Lunch,TP,"[('Burger', 7), ('Chicken', 10)]",537.0,-37.8246873,144.9828852,0,8.924,8916.0
ORDZ07185,2018-10-16,17:27:53,Dinner,NS,"[('Fish&Chips', 5), ('Shrimp', 4), ('Pasta', 1)]",418.5,-37.8221138,144.9951526,0,9.997,16.048
ORDY00513,2018-11-14,18:28:43,Dinner,TP,"[('Fish&Chips', 9), ('Salmon', 9), ('Pasta', 4), ('Shrimp', 9)]",1280.0,-37.8052437,144.9690899,0,9.41,12.873
ORDY02735,2018-03-21,10:32:06,Breakfast,TP,"[('Coffee', 4), ('Eggs', 1)]",52.0,-37.8159653,144.9609759,0,8.116,11.348
ORDZ01609,2018-05-23,12:43:56,Lunch,NS,"[('Chicken', 1), ('Salad', 9), ('Steak', 9)]",591.8,-37.8150449,144.9886685,0,8.993,15.124
ORDY04753,2018-11-09,18:18:35,Dinner,TP,"[('Pasta', 4), ('Fish&Chips', 1), ('Salmon', 5), ('Shrimp', 6)]",674.0,-37.8193333,145.0065084,0,11.169,14.721
ORDJ07652,2018-04-20,11:32:57,Breakfast,TP,"[('Pancake', 2), ('Cereal', 1), ('Eggs', 4), ('Coffee', 4)]",187.5,-37.8253714,144.9569509,0,8.097000000000001,10.916
ORDA02318,2018-03-21,10:32:06,Breakfast,BK,"[('Coffee', 9), ('Cereal', 8), ('Pancake', 2), ('Eggs', 10)]",504.0,-37.8159187,144.9610528,0,8.004,12.438
ORDI00922,2018-08-02,15:05:54,Lunch,NS,"[('Fries', 5), ('Salad', 5), ('Burger', 6)]",332.0,-37.8230461,144.9780827,0,8.862,14.451
ORDX08202,2018-12-23,19:49:51,Dinner,BK,"[('Fish&Chips', 5), ('Salmon', 7), ('Pasta', 6)]",627.0,-37.8039043,144.9368881,0,10.494000000000002,19.418
ORDZ06069,2018-06-12,13:24:30,Lunch,NS,"[('Fries', 6), ('Salad', 4)]",140.8,-37.8054576,145.0004183,0,9.121,8916.0
ORDA10522,2018-06-06,13:04:13,Lunch,BK,"[('Fries', 9), ('Salad', 7)]",228.4,-37.8216297,144.9630304,0,8.206,14.034
ORDZ03261,2018-08-09,15:16:03,Lunch,NS,"[('Burger', 10), ('Steak', 10), ('Fries', 9)]",868.0,-37.8119516,144.9860757,0,8.465,13.971
ORDA05117,2018-07-07,14:05:04,Lunch,BK,"[('Fries', 1), ('Steak', 5), ('Chicken', 3), ('Burger', 6), ('Salad', 5)]",605.0,-37.8143499,144.9870792,0,5.649,13.921
ORDZ05433,2018-08-05,15:05:54,Lunch,NS,"[('Chicken', 10), ('Burger', 6), ('Fries', 9), ('Steak', 5), ('Salad', 1)]",856.2,-37.8150574,144.952147,0,8.767999999999999,16.187
ORDJ09674,2018-10-04,17:07:36,Dinner,TP,"[('Salmon', 8), ('Pasta', 1), ('Fish&Chips', 1), ('Shrimp', 9)]",876.5,-37.8086494,144.9423642,0,10.025,14.068
ORDX06830,2018-08-12,15:26:11,Lunch,BK,"[('Steak', 5), ('Chicken', 4), ('Salad', 5), ('Fries', 3), ('Burger', 3)]",568.0,-37.8125353,144.9865756,0,5.585,13.559
ORDB03720,2018-03-24,10:42:15,Breakfast,TP,"[('Pancake', 7), ('Eggs', 2), ('Cereal', 7), ('Coffee', 6)]",405.75,-37.8190467,144.9851874,0,9.175,13.094
ORDY06468,2018-04-12,11:12:40,Breakfast,TP,"[('Pancake', 1), ('Coffee', 5), ('Cereal', 10), ('Eggs', 5)]",381.75,-37.8146506,144.9593159,0,13.698,15.846
ORDZ06477,2018-07-24,14:45:38,Lunch,NS,"[('Fries', 5), ('Chicken', 9), ('Salad', 7), ('Steak', 4), ('Burger', 7)]",865.4,-37.8036664,144.9498622,0,8.35,13.88
ORDX02136,2018-08-07,15:16:03,Lunch,BK,"[('Burger', 4), ('Fries', 9), ('Chicken', 3), ('Salad', 2)]",362.4,-37.800443,144.958785,0,8.271,8916.0
ORDC05680,2018-04-24,11:43:05,Breakfast,NS,"[('Cereal', 10), ('Eggs', 9), ('Pancake', 3)]",480.75,-37.8015661,145.0020204,0,9.212,14.154
ORDY05391,2018-09-26,16:47:19,Dinner,TP,"[('Shrimp', 5), ('Salmon', 2)]",352.0,-37.8152387,144.9753145,0,8.485,12.516
ORDB06113,2018-01-23,08:40:33,Breakfast,TP,"[('Eggs', 3), ('Cereal', 8), ('Coffee', 8)]",294.0,-37.8073876,144.9322708,0,10.904000000000002,13.548
ORDJ09727,2018-03-08,10:11:49,Breakfast,TP,"[('Pancake', 8), ('Coffee', 4)]",224.0,-37.813465,144.9600851,0,8.402999999999999,8916.0
ORDK07900,2018-01-18,08:30:25,Breakfast,BK,"[('Pancake', 4), ('Eggs', 3)]",163.0,-37.7999805,144.9630199,1,8.099,4458.0
ORDA02003,2018-08-24,15:46:28,Lunch,BK,"[('Salad', 6), ('Fries', 5), ('Burger', 3), ('Chicken', 1), ('Steak', 4)]",468.2,-37.820463,144.9512264,0,9.037,15.318
ORDC04217,2018-08-03,15:05:54,Lunch,NS,"[('Fries', 8), ('Salad', 4), ('Burger', 10)]",474.8,-37.8139101,144.9829138,0,8.408999999999999,14.186
ORDX02868,2018-07-25,14:45:38,Lunch,BK,"[('Fries', 9), ('Burger', 4)]",232.0,-37.7992818,144.9971556,0,5.606,11.629
ORDB01891,2018-12-22,19:49:51,Dinner,TP,"[('Fish&Chips', 5), ('Pasta', 8)]",395.0,-37.8180076,144.9472038,0,9.282,14.549
ORDK00655,2018-10-06,17:07:36,Dinner,BK,"[('Fish&Chips', 9), ('Salmon', 1), ('Shrimp', 4)]",572.0,-37.8068371,144.9651055,0,7.25,16.696
ORDY00433,2018-03-29,10:52:23,Breakfast,TP,"[('Eggs', 7), ('Pancake', 4), ('Cereal', 4), ('Coffee', 8)]",395.0,-37.8036711,144.9730463,0,9.809,12.611
ORDA01343,2018-12-31,20:00:00,Dinner,BK,"[('Pasta', 3), ('Fish&Chips', 2)]",152.5,-37.8058735,144.9592833,0,7.787999999999999,14.938
ORDZ08485,2018-04-22,11:43:05,Breakfast,NS,"[('Coffee', 3), ('Eggs', 2), ('Pancake', 5)]",187.75,-37.8188204,144.9531788,0,9.241,16.208
ORDK10149,2018-08-25,15:46:28,Lunch,BK,"[('Burger', 6), ('Chicken', 3), ('Fries', 9), ('Steak', 3)]",525.0,-37.8053799,144.9372176,0,9.838,18.325
ORDK09882,2018-12-22,19:49:51,Dinner,BK,"[('Pasta', 10), ('Shrimp', 4), ('Fish&Chips', 3), ('Salmon', 6)]",842.0,-37.8057028,144.9675183,0,7.207999999999999,16.215
ORDC00950,2018-02-11,09:21:07,Breakfast,NS,"[('Eggs', 4), ('Pancake', 4)]",185.0,-37.814129,144.9713601,0,7.672000000000001,14.491
ORDZ00152,2018-10-06,17:17:44,Dinner,NS,"[('Salmon', 7), ('Shrimp', 9), ('Pasta', 9)]",1020.5,-37.8193867,144.9830511,0,9.084,16.736
ORDJ07819,2018-05-07,12:03:22,Lunch,TP,"[('Burger', 8), ('Fries', 10)]",368.0,-37.8242684,144.9684736,0,8.001,8916.0
ORDI07002,2018-01-14,08:20:16,Breakfast,NS,"[('Coffee', 9), ('Eggs', 7)]",221.5,-37.8142745,144.9389804,1,9.715,8.376
ORDY02039,2018-06-06,13:04:13,Lunch,TP,"[('Chicken', 2), ('Salad', 9), ('Fries', 6), ('Burger', 1), ('Steak', 1)]",366.8,-37.8038393,144.9480384,0,9.911,12.984
ORDC00147,2018-08-13,15:26:11,Lunch,NS,"[('Salad', 6), ('Fries', 6)]",175.2,-37.8239816,144.9700849,0,9.066,14.833
ORDB00027,2018-08-21,15:36:20,Lunch,TP,"[('Chicken', 7), ('Salad', 3), ('Fries', 1)]",287.6,-37.8190933,144.9787206,0,8.668,11.998
ORDJ04551,2018-06-01,12:54:05,Lunch,TP,"[('Salad', 10), ('Steak', 1)]",217.0,-37.7992121,145.0052504,0,12.512,15.775
ORDC10249,2018-07-19,14:35:29,Lunch,NS,"[('Burger', 5), ('Salad', 4), ('Steak', 6), ('Chicken', 3)]",589.8,-37.7994977,144.9786814,0,6.976,12.313
ORDZ01997,2018-01-11,08:20:16,Breakfast,NS,"[('Pancake', 3), ('Cereal', 2), ('Eggs', 3), ('Coffee', 5)]",218.25,-37.807266,144.9574618,1,8.093,5.662
ORDB07646,2018-12-28,20:00:00,Dinner,TP,"[('Shrimp', 7), ('Salmon', 6)]",624.0,-37.8117127,144.9716148,0,8.771,12.622
ORDX05768,2018-01-23,08:40:33,Breakfast,BK,"[('Eggs', 7), ('Pancake', 8), ('Coffee', 6)]",393.0,-37.8017302,144.9794172,0,6.732,8916.0
ORDZ00985,2018-09-19,16:37:10,Dinner,NS,"[('Salmon', 8), ('Pasta', 3)]",410.5,-37.8057521,144.9559891,0,7.937,13.66
ORDA08124,2018-05-18,12:33:48,Lunch,BK,"[('Burger', 7), ('Steak', 7), ('Chicken', 6), ('Salad', 6)]",827.2,-37.801439,144.9568875,0,8.253,13.8
ORDX01329,2018-05-13,12:23:39,Lunch,BK,"[('Fries', 4), ('Salad', 7), ('Burger', 4), ('Steak', 4)]",472.4,-37.8085074,144.9593706,0,7.798,16.556
ORDX03424,2018-03-18,10:32:06,Breakfast,BK,"[('Pancake', 9), ('Eggs', 1), ('Coffee', 10)]",315.25,-37.81106,144.9727426,0,6.8229999999999995,14.549
ORDA02099,2018-10-22,17:48:10,Dinner,BK,"[('Salmon', 3), ('Shrimp', 2), ('Pasta', 7), ('Fish&Chips', 10)]",773.5,-37.8128879,144.9374815,0,9.99,17.45
ORDZ00052,2018-07-05,14:05:04,Lunch,NS,"[('Burger', 3), ('Fries', 3), ('Chicken', 3), ('Steak', 1)]",270.0,-37.8051653,144.9366579,0,9.715,15.048
ORDY09200,2018-01-04,08:00:00,Breakfast,TP,"[('Cereal', 6), ('Pancake', 1)]",150.25,-37.8207051,144.9485447,1,8.877,5.826
ORDX01446,2018-04-23,11:43:05,Breakfast,BK,"[('Coffee', 4), ('Cereal', 8)]",198.0,-37.8018643,144.9584873,0,8.102,12.983
ORDY05868,2018-04-23,11:43:05,Breakfast,TP,"[('Pancake', 8), ('Eggs', 10)]",414.0,-37.8188744,144.9533351,0,8.508,10.718
ORDJ01208,2018-04-18,11:32:57,Breakfast,TP,"[('Pancake', 6), ('Cereal', 8), ('Eggs', 7)]",467.5,-37.815253,144.9748009,0,8.434,10.912
ORDZ08451,2018-09-01,16:06:45,Dinner,NS,"[('Shrimp', 9), ('Fish&Chips', 1), ('Salmon', 8), ('Pasta', 6)]",1014.0,-37.8168593,144.9542301,0,8.883,16.451
ORDI09684,2018-11-02,18:08:27,Dinner,NS,"[('Pasta', 2), ('Fish&Chips', 9), ('Salmon', 10), ('Shrimp', 9)]",1266.0,-37.8258485,145.0196697,0,12.334000000000001,18.413
ORDB01819,2018-10-31,17:58:18,Dinner,TP,"[('Fish&Chips', 2), ('Salmon', 10)]",480.0,-37.8044173,144.9346911,0,10.914000000000001,14.98
ORDA02610,2018-12-27,20:00:00,Dinner,BK,"[('Fish&Chips', 4), ('Shrimp', 4), ('Pasta', 1), ('Salmon', 1)]",424.5,-37.8195117,144.9526804,0,8.833,16.085
ORDZ07129,2018-07-24,14:45:38,Lunch,NS,"[('Salad', 10), ('Steak', 2)]",262.0,-37.8001618,144.9845044,0,7.562,13.344
ORDX05445,2018-12-25,19:49:51,Dinner,BK,"[('Fish&Chips', 9), ('Shrimp', 5), ('Salmon', 5), ('Pasta', 3)]",872.5,-37.8132861,144.9334399,0,11.167,8916.0
ORDI06267,2018-08-06,15:05:54,Lunch,NS,"[('Chicken', 5), ('Salad', 5)]",246.0,-37.8052171,144.9641741,0,7.077000000000001,12.28
ORDZ05223,2018-12-16,19:29:34,Dinner,NS,"[('Pasta', 7), ('Fish&Chips', 7)]",437.5,-37.8062176,144.9595556,0,7.621,15.119
ORDY00470,2018-06-28,13:54:55,Lunch,TP,"[('Steak', 4), ('Chicken', 9), ('Salad', 7), ('Burger', 10), ('Fries', 2)]",922.4,-37.8116085,144.9482016,0,9.41,12.572
ORDB02073,2018-11-11,18:28:43,Dinner,TP,"[('Fish&Chips', 8), ('Pasta', 2)]",335.0,-37.8155657,144.9762873,0,8.625,13.988
ORDB01945,2018-12-07,19:19:26,Dinner,TP,"[('Salmon', 3), ('Shrimp', 1), ('Fish&Chips', 1), ('Pasta', 1)]",239.5,-37.8108364,144.988188,0,9.877,8916.0
ORDI03558,2018-12-16,19:29:34,Dinner,NS,"[('Shrimp', 10), ('Fish&Chips', 3)]",645.0,-37.8145973,144.9384187,0,9.777000000000001,18.128
ORDY03318,2018-11-14,18:28:43,Dinner,TP,"[('Pasta', 1), ('Shrimp', 8), ('Salmon', 6)]",705.5,-37.8006674,144.9629158,0,9.727,13.744
ORDJ02662,2018-11-26,18:49:00,Dinner,TP,"[('Fish&Chips', 7), ('Salmon', 9), ('Pasta', 6)]",779.0,-37.802017,145.006551,0,12.177999999999999,15.728
ORDI02366,2018-01-27,08:50:42,Breakfast,NS,"[('Pancake', 5), ('Coffee', 2), ('Cereal', 7)]",283.25,-37.799333,144.963155,0,6.892,13.811
ORDZ09752,2018-06-12,13:24:30,Lunch,NS,"[('Burger', 5), ('Chicken', 2), ('Fries', 9), ('Salad', 1)]",344.2,-37.8050607,144.9441007,0,8.98,14.655
ORDB06049,2018-04-30,11:53:14,Breakfast,TP,"[('Pancake', 2), ('Cereal', 2), ('Coffee', 4), ('Eggs', 6)]",252.5,-37.8186799,144.9532504,0,8.527999999999999,11.25
ORDJ05038,2018-05-13,12:23:39,Lunch,TP,"[('Salad', 5), ('Fries', 9), ('Steak', 9)]",599.0,-37.8003629,144.933905,0,13.788,17.998
ORDK00402,2018-05-21,12:33:48,Lunch,BK,"[('Burger', 4), ('Steak', 3)]",259.0,-37.8194843,144.9776749,0,7.056,12.908
ORDI06021,2018-08-23,15:46:28,Lunch,NS,"[('Burger', 4), ('Chicken', 6), ('Salad', 5)]",402.0,-37.8231144,144.9881752,0,9.408,14.97
ORDC04400,2018-10-14,17:27:53,Dinner,NS,"[('Shrimp', 6), ('Fish&Chips', 1)]",359.0,-37.8012839,144.988679,0,7.922000000000001,16.112
ORDZ07886,2018-01-17,08:30:25,Breakfast,NS,"[('Coffee', 4), ('Cereal', 2), ('Pancake', 2), ('Eggs', 1)]",142.5,-37.8080228,144.9337799,1,10.284,7.888
ORDX07904,2018-09-04,16:06:45,Dinner,BK,"[('Pasta', 1), ('Fish&Chips', 2), ('Shrimp', 1), ('Salmon', 4)]",315.5,-37.7994961,144.9491927,0,9.03,15.53
ORDY08127,2018-10-12,17:27:53,Dinner,TP,"[('Salmon', 7), ('Fish&Chips', 5)]",462.0,-37.8199801,144.9968503,0,10.34,14.467
ORDX00070,2018-04-07,11:12:40,Breakfast,BK,"[('Eggs', 10), ('Cereal', 9), ('Pancake', 9), ('Coffee', 8)]",687.25,-37.8173474,145.008734,0,3.937,8916.0
ORDY00357,2018-01-06,08:10:08,Breakfast,TP,"[('Cereal', 9), ('Pancake', 3), ('Coffee', 1)]",269.25,-37.8009902,144.918032,1,12.457,7.959
ORDB05706,2018-12-11,19:29:34,Dinner,TP,"[('Salmon', 6), ('Shrimp', 4), ('Pasta', 8), ('Fish&Chips', 1)]",717.0,-37.8203425,144.9495732,0,8.828,12.936
ORDB02580,2018-10-03,17:07:36,Dinner,TP,"[('Salmon', 2), ('Fish&Chips', 4), ('Shrimp', 10), ('Pasta', 5)]",899.5,-37.8131438,144.9553881,0,8.67,8916.0
ORDK04187,2018-08-23,15:46:28,Lunch,BK,"[('Burger', 7), ('Chicken', 10), ('Salad', 9), ('Steak', 8), ('Fries', 3)]",1087.8,-37.8231775,144.9884654,0,6.307,12.475
ORDX06507,2018-01-30,08:50:42,Breakfast,BK,"[('Eggs', 10), ('Cereal', 3), ('Coffee', 4), ('Pancake', 4)]",410.0,-37.8054056,144.9967164,0,4.874,9.826
ORDX01144,2018-06-29,13:54:55,Lunch,BK,"[('Chicken', 2), ('Salad', 5), ('Steak', 2), ('Fries', 6), ('Burger', 1)]",343.0,-37.8129736,144.9349858,0,10.276,8916.0
ORDJ02469,2018-12-28,20:00:00,Dinner,TP,"[('Shrimp', 9), ('Pasta', 9)]",733.5,-37.7977356,145.0083176,0,12.863,16.281
ORDX04265,2018-12-27,20:00:00,Dinner,BK,"[('Shrimp', 1), ('Fish&Chips', 9)]",369.0,-37.8118059,144.9712932,0,6.954,13.699
ORDI10859,2018-08-20,15:36:20,Lunch,NS,"[('Fries', 2), ('Burger', 1)]",55.0,-37.8044483,144.9542709,0,7.986000000000001,13.698
ORDI08720,2018-09-05,16:06:45,Dinner,NS,"[('Fish&Chips', 10), ('Shrimp', 3), ('Pasta', 3), ('Salmon', 3)]",717.5,-37.8152344,144.9275802,0,10.737,16.74
ORDJ03595,2018-11-11,18:28:43,Dinner,TP,"[('Pasta', 9), ('Fish&Chips', 3), ('Salmon', 2), ('Shrimp', 5)]",704.5,-37.8033086,144.9615678,0,9.394,14.518
ORDJ09712,2018-12-11,19:19:26,Dinner,TP,"[('Pasta', 5), ('Fish&Chips', 9)]",452.5,-37.820764,144.9487046,0,8.856,12.845
ORDY07055,2018-08-18,15:36:20,Lunch,TP,"[('Steak', 8), ('Burger', 6), ('Fries', 3)]",582.0,-37.8135834,144.9657896,0,8.203,13.669
ORDZ05685,2018-03-19,10:32:06,Breakfast,NS,"[('Eggs', 10), ('Pancake', 8), ('Cereal', 6)]",540.0,-37.8150883,144.9523353,0,8.751,13.376
ORDJ05673,2018-07-17,14:25:21,Lunch,TP,"[('Fries', 4), ('Salad', 1), ('Steak', 8), ('Chicken', 3), ('Burger', 8)]",769.2,-37.8169838,144.977853,0,8.766,12.014
ORDI04964,2018-01-12,08:20:16,Breakfast,NS,"[('Pancake', 4), ('Eggs', 8), ('Cereal', 7)]",420.0,-37.8070286,144.9590202,1,7.7379999999999995,6.145
ORDC10332,2018-02-25,09:41:24,Breakfast,NS,"[('Coffee', 6), ('Pancake', 3), ('Cereal', 7), ('Eggs', 3)]",330.75,-37.8164534,144.9556614,0,8.75,15.426
ORDB07222,2018-10-24,17:48:10,Dinner,TP,"[('Pasta', 2), ('Salmon', 8), ('Shrimp', 5), ('Fish&Chips', 7)]",898.0,-37.8192407,144.9633012,0,7.861000000000001,11.932
ORDI08189,2018-09-04,16:06:45,Dinner,NS,"[('Fish&Chips', 4), ('Pasta', 7)]",332.5,-37.8026398,144.956068,0,7.693,13.497
ORDI10658,2018-09-08,16:16:54,Dinner,NS,"[('Pasta', 5), ('Fish&Chips', 3), ('Salmon', 1), ('Shrimp', 9)]",769.5,-37.819495,144.9616509,0,8.911,17.326
ORDJ05938,2018-01-01,08:00:00,Breakfast,TP,"[('Pancake', 8), ('Eggs', 8), ('Cereal', 10)]",580.0,-37.8203223,144.9675308,1,7.507999999999999,5.119
ORDA09361,2018-02-27,09:51:32,Breakfast,BK,"[('Eggs', 8), ('Pancake', 1)]",200.25,-37.823887,144.9752552,0,7.587999999999999,12.828
ORDA07310,2018-06-23,13:44:47,Lunch,BK,"[('Steak', 9), ('Chicken', 4), ('Burger', 2), ('Salad', 9)]",749.8,-37.819294,144.9744131,0,7.332999999999999,15.301
ORDX10787,2018-12-25,19:49:51,Dinner,BK,"[('Shrimp', 9), ('Pasta', 1), ('Fish&Chips', 3), ('Salmon', 4)]",782.5,-37.816091,145.009424,0,3.8280000000000003,10.432
ORDK04619,2018-11-04,18:08:27,Dinner,BK,"[('Shrimp', 8), ('Fish&Chips', 1)]",467.0,-37.8178914,144.9698414,0,7.755,17.103
ORDJ04079,2018-12-20,19:39:43,Dinner,TP,"[('Pasta', 7), ('Salmon', 10)]",602.5,-37.8211236,144.9549655,0,8.191,12.378
ORDJ02611,2018-06-12,13:14:21,Lunch,TP,"[('Fries', 1), ('Chicken', 5), ('Salad', 2), ('Burger', 7)]",423.4,-37.8029223,144.945531,0,10.199,13.597
ORDK07962,2018-07-08,14:15:12,Lunch,BK,"[('Chicken', 10), ('Burger', 5), ('Steak', 2), ('Fries', 7)]",649.0,-37.8211049,144.955026,0,8.592,16.863
ORDY00605,2018-10-04,17:07:36,Dinner,TP,"[('Pasta', 7), ('Shrimp', 9), ('Salmon', 8)]",1006.5,-37.8182025,144.9958573,0,10.217,14.623
ORDX10428,2018-03-10,10:11:49,Breakfast,BK,"[('Coffee', 3), ('Eggs', 8)]",198.5,-37.8168831,144.9644054,0,7.737,8916.0
ORDI06222,2018-03-31,10:52:23,Breakfast,NS,"[('Eggs', 1), ('Coffee', 4), ('Pancake', 6), ('Cereal', 3)]",260.5,-37.8120488,144.9628453,0,7.785,14.51
ORDJ04995,2018-11-16,18:38:52,Dinner,TP,"[('Pasta', 3), ('Salmon', 3)]",205.5,-37.7998114,144.9583424,0,9.783999999999999,14.125
ORDJ01919,2018-10-12,17:27:53,Dinner,TP,"[('Salmon', 8), ('Fish&Chips', 10), ('Shrimp', 2), ('Pasta', 1)]",813.5,-37.8201259,144.9803681,0,9.705,13.692
ORDY02461,2018-11-16,18:38:52,Dinner,TP,"[('Salmon', 8), ('Shrimp', 5), ('Pasta', 9)]",845.5,-37.8049021,144.9691468,0,9.45,13.605
ORDI05239,2018-09-25,16:47:19,Dinner,NS,"[('Pasta', 8), ('Salmon', 9)]",589.0,-37.8079709,144.9518889,0,8.476,14.549
ORDY06705,2018-11-03,18:08:27,Dinner,TP,"[('Fish&Chips', 8), ('Shrimp', 1), ('Salmon', 2), ('Pasta', 4)]",526.0,-37.8116667,144.9521569,0,9.091000000000001,14.383
ORDA07491,2018-06-13,13:24:30,Lunch,BK,"[('Chicken', 4), ('Burger', 10)]",438.0,-37.8155694,144.9667379,0,7.626,13.109
ORDX03270,2018-12-11,19:29:34,Dinner,BK,"[('Salmon', 5), ('Pasta', 7)]",397.5,-37.8242732,144.9867417,0,6.502,13.016
ORDJ05114,2018-08-05,15:05:54,Lunch,TP,"[('Steak', 4), ('Salad', 1), ('Fries', 4), ('Chicken', 10), ('Burger', 5)]",720.2,-37.8132387,144.9516335,0,9.048,13.704
ORDA04607,2018-12-25,19:49:51,Dinner,BK,"[('Pasta', 7), ('Salmon', 4), ('Shrimp', 8)]",788.5,-37.8169266,144.9317806,0,10.706,8916.0
ORDX09046,2018-04-06,11:02:32,Breakfast,BK,"[('Eggs', 9), ('Pancake', 10), ('Coffee', 8), ('Cereal', 2)]",542.5,-37.8124004,144.965599,0,7.418,12.548
ORDA00417,2018-08-09,15:16:03,Lunch,BK,"[('Salad', 5), ('Fries', 1)]",98.0,-37.8155255,144.9878219,0,5.686,11.689
